NAME|XCORD|YCORD|TIME
보광타워 주차장[답십리역 2호점]|127.05014284667|37.57018971269861|시간권
보광타워 주차장[답십리역 2호점]|127.05014284667|37.57018971269861|시간권
서초 센트럴주차장[남부터미널역 3호점]|127.01119805613858|37.48622195694807|시간권
서초 센트럴주차장[남부터미널역 3호점]|127.01119805613858|37.48622195694807|시간권
서초 센트럴주차장[남부터미널역 3호점]|127.01119805613858|37.48622195694807|시간권
목동삼익상가[오목교 6호점]|126.87712002858834|37.52306599914022|시간권
목동삼익상가[오목교 6호점]|126.87712002858834|37.52306599914022|시간권
목동삼익상가[오목교 6호점]|126.87712002858834|37.52306599914022|시간권
장한평카서울닷컴[장한평역 3호점]|127.06859252505072|37.559609498865804|시간권
장한평카서울닷컴[장한평역 3호점]|127.06859252505072|37.559609498865804|시간권
장한평카서울닷컴[장한평역 3호점]|127.06859252505072|37.559609498865804|시간권
목동센트럴푸르지오상가주차장[오목교 7호점]|126.87712077951876|37.523470324581275|시간권
목동센트럴푸르지오상가주차장[오목교 7호점]|126.87712077951876|37.523470324581275|시간권
목동센트럴푸르지오상가주차장[오목교 7호점]|126.87712077951876|37.523470324581275|시간권
경동유료주차장[강남역 서초대로점]|127.02497289041193|37.49962458277094|시간권
경동유료주차장[강남역 서초대로점]|127.02497289041193|37.49962458277094|시간권
경동유료주차장[강남역 서초대로점]|127.02497289041193|37.49962458277094|시간권
서울시립과학관 주차장[하계역점]|127.07697286865134|37.641457070592615|시간권
서울시립과학관 주차장[하계역점]|127.07697286865134|37.641457070592615|시간권
서울시립과학관 주차장[하계역점]|127.07697286865134|37.641457070592615|시간권
등촌성원샹떼뷰오피스텔[발산역 8호점]|126.84006857659524|37.55901204145246|시간권
등촌성원샹떼뷰오피스텔[발산역 8호점]|126.84006857659524|37.55901204145246|시간권
상현빌딩[응암동점]|126.92636423576687|37.600946302564225|시간권
상현빌딩[응암동점]|126.92636423576687|37.600946302564225|시간권
상현빌딩[응암동점]|126.92636423576687|37.600946302564225|시간권
홈플러스 방학점[방학역 3호점]|127.04302659493801|37.66516229305833|시간권
홈플러스 방학점[방학역 3호점]|127.04302659493801|37.66516229305833|시간권
강남유탑유블레스[자곡사거리 4호점]|127.10359479434922|37.473731886331166|시간권
강남유탑유블레스[자곡사거리 4호점]|127.10359479434922|37.473731886331166|시간권
강남유탑유블레스[자곡사거리 4호점]|127.10359479434922|37.473731886331166|시간권
오리엔스호텔[충무로역 4호점]|126.99089041443877|37.55992302238653|시간권
오리엔스호텔[충무로역 4호점]|126.99089041443877|37.55992302238653|시간권
오리엔스호텔[충무로역 4호점]|126.99089041443877|37.55992302238653|시간권
홈플러스 영등포점[문래역 2호점]|126.89651281143065|37.51865390338883|시간권
홈플러스 영등포점[문래역 2호점]|126.89651281143065|37.51865390338883|시간권
홈플러스 강서점(본사)[가양역 3호점]|126.85566111019637|37.557884488747135|시간권
홈플러스 강서점(본사)[가양역 3호점]|126.85566111019637|37.557884488747135|시간권
청파동청사 공영주차장[청파동점]|126.96975412413074|37.54567809978963|시간권
청파동청사 공영주차장[청파동점]|126.96975412413074|37.54567809978963|시간권
청파동청사 공영주차장[청파동점]|126.96975412413074|37.54567809978963|시간권
청파동청사 공영주차장[청파동점]|126.96975412413074|37.54567809978963|시간권
청파동청사 공영주차장[청파동점]|126.96975412413074|37.54567809978963|시간권
청파동청사 공영주차장[청파동점]|126.96975412413074|37.54567809978963|시간권
청파동청사 공영주차장[청파동점]|126.96975412413074|37.54567809978963|일일권
홈플러스 금천점[독산역 5호점]|126.89680421081984|37.468225937016875|시간권
홈플러스 금천점[독산역 5호점]|126.89680421081984|37.468225937016875|시간권
GS타임즈 강동 이스트센트럴타워[강동역점]|127.13267972286643|37.53683845836692|GS파크_평일심야권
GS타임즈 구파발주차장[구파발역 2호점]|126.91878910904795|37.63537821381854|GS파크_시간권
GS타임즈 방배동 제2주차장[방배동 11호점]|126.99100590517453|37.49357211533196|GS파크_심야권
GS타임즈 큰길타워빌딩[역삼 큰길타워점]|127.04084370522004|37.50255068333706|GS파크_평일야간권
GS타임즈 큰길타워빌딩[역삼 큰길타워점]|127.04084370522004|37.50255068333706|GS파크_6시간권
GS타임즈 한누리빌딩 주차장[경복궁역점]|126.97310448982758|37.57473943889837|GS파크_평일야간권
GS타임즈 한누리빌딩 주차장[경복궁역점]|126.97310448982758|37.57473943889837|GS파크_평일시간권
GS타임즈 마포 아소정[아소정점]|126.946719097208|37.54593574751893|GS파크_평일심야권
GS타임즈 구파발주차장[구파발역 2호점]|126.91878910904795|37.63537821381854|GS파크_시간권
GS타임즈 구파발주차장[구파발역 2호점]|126.91878910904795|37.63537821381854|GS파크_시간권
홈플러스 중계점[중계역 3호점]|127.06832651712303|37.6400591116016|시간권
홈플러스 중계점[중계역 3호점]|127.06832651712303|37.6400591116016|시간권
GS타임즈 리스빌딩[군자역3호점]|127.07590403481608|37.55134513080569|GS파크_심야권
신월주차장[신월중학교]|126.83100464801119|37.540098740174436|시간권
신월주차장[신월중학교]|126.83100464801119|37.540098740174436|시간권
강남 드림플러스[드림플러스 강남]|127.02991706385265|37.49091970827987|시간권
방배아크로타워[방배역 3번 출구 방배아크로타워]|126.99544349416227|37.483442788710455|시간권
메트라이프타워[역삼 테헤란로 2호점]|127.04578901828124|37.50304442306331|시간권
메트라이프타워[역삼 테헤란로 2호점]|127.04578901828124|37.50304442306331|시간권
메트라이프타워[역삼 테헤란로 2호점]|127.04578901828124|37.50304442306331|시간권
태양 주차장[길동태양점]|127.14273896589977|37.53865800987884|시간권
태양 주차장[길동태양점]|127.14273896589977|37.53865800987884|시간권
태양 주차장[길동태양점]|127.14273896589977|37.53865800987884|시간권
용비어천가[광화문용비어천가점]|126.97290538207349|37.57360301373395|시간권
용비어천가[광화문용비어천가점]|126.97290538207349|37.57360301373395|시간권
용비어천가[광화문용비어천가점]|126.97290538207349|37.57360301373395|시간권
에이스하이엔드10차[에이스하이엔드점]|126.88679900452533|37.46890041758161|시간권
에이스하이엔드10차[에이스하이엔드점]|126.88679900452533|37.46890041758161|시간권
에이스하이엔드10차[에이스하이엔드점]|126.88679900452533|37.46890041758161|시간권
마곡 이너매스[마곡역 1호점]|126.82930554416468|37.560760671167806|시간권
마곡 이너매스[마곡역 1호점]|126.82930554416468|37.560760671167806|시간권
마곡 이너매스[마곡역 1호점]|126.82930554416468|37.560760671167806|시간권
강남스퀘어[신라스테이 역삼점]|127.04105968183764|37.504557598265315|시간권
강남스퀘어[신라스테이 역삼점]|127.04105968183764|37.504557598265315|시간권
극동빌딩[시청역 3호점]|126.97849918678055|37.562822625549096|시간권
러스크서울병원[망우동 4호점]|127.10412961635195|37.600329810435014|시간권
러스크서울병원[망우동 4호점]|127.10412961635195|37.600329810435014|시간권
러스크서울병원[망우동 4호점]|127.10412961635195|37.600329810435014|시간권
마곡 이너매스 2차[마곡역 3호점]|126.83099996816183|37.55783487159428|시간권
NC백화점 신구로점[구로역 4호점]|126.8827641588325|37.50186774002645|시간권
이튼타워리버1차[건대입구역점]|127.06998443649972|37.53670304546367|시간권
이튼타워리버1차[건대입구역점]|127.06998443649972|37.53670304546367|시간권
두산 위브 트레지움2차[상도두산위브트레지움]|126.94294295916009|37.50437525853909|시간권
두산 위브 트레지움2차[상도두산위브트레지움]|126.94294295916009|37.50437525853909|시간권
두산 위브 트레지움2차[상도두산위브트레지움]|126.94294295916009|37.50437525853909|시간권
신월주차장[신월중학교]|126.83100464801119|37.540098740174436|시간권
신월주차장[신월중학교]|126.83100464801119|37.540098740174436|시간권
에이스하이엔드10차[에이스하이엔드점]|126.88679900452533|37.46890041758161|시간권
에이스하이엔드10차[에이스하이엔드점]|126.88679900452533|37.46890041758161|시간권
에이스하이엔드10차[에이스하이엔드점]|126.88679900452533|37.46890041758161|시간권
신월주차장[신월중학교]|126.83100464801119|37.540098740174436|시간권
갈현1동 공영주차장[갈현동 박석고개 삼거리]|126.91516386648237|37.62649982610343|시간권
새장골 공영주차장[은평구 연광초교 앞]|126.92353582470292|37.624634874679394|시간권
삼강빌딩[청담역 14번출구]|127.057275855675|37.520622509026225|시간권
하늬솔빌딩[이화여대 앞]|126.94420198505453|37.564004091947424|시간권
구산동마을공원지하 공영주차장[은평구 서오릉점]|126.90849883636886|37.61483381684825|시간권
성산빌딩[이수역 2번출구]|126.98292917341378|37.487352019578275|시간권
성산빌딩[이수역 2번출구]|126.98292917341378|37.487352019578275|시간권
성산빌딩[이수역 2번출구]|126.98292917341378|37.487352019578275|시간권
블리스주차장[발산역 2호점]|126.84005976474765|37.55744249394556|시간권
구로 코오롱디지털타워빌란트2차[코오롱디지털타워빌란트2차 주차장]|126.89552063689067|37.482833551461496|시간권
지플러스 코오롱 디지털 타워[구로디지털단지 우체국 앞]|126.897699487349|37.4830823343746|시간권
최선어학원[방이역 4번 출구]|127.12360113744184|37.51020568081568|시간권
순봉주차장[발산역 1호점]|126.84015774670776|37.55793276867099|시간권
반포골프백화점 [반포 종합운동장 앞]|126.99646599397296|37.49905277802587|시간권
신원 메트로빌 [서울대입구역 5번출구]|126.95178467299818|37.481736889765685|시간권
내곡 드림시티 1차 [청계산 입구역 1번 출구 앞]|127.05644876356715|37.44749706156797|시간권
내곡 드림시티 2차 [청계산 입구역 2번 출구 옆]|127.05563853721277|37.44833989382959|시간권
마루공원 공영주차장 [마루공원 공영주차장]|127.08227536326288|37.49470385466792|시간권
CS플라자[광진구 구의동]|127.09383270659265|37.54019589915737|시간권
동대문 현대 썬앤빌 [현대 썬앤빌]|127.06909911331103|37.568918745950135|시간권
이노플렉스 [양평동 이노플렉스 주차장]|126.88941661919125|37.525959106188814|시간권
광진구청 [광진구청 부설주차장]|127.08276729211052|37.538253508481255|시간권
청솔우성아파트 [고척2동 파출소 앞 사거리]|126.86002070953391|37.505961697775525|시간권
대우아이빌힐타운 [학동역 1호점]|127.03110128330596|37.51076405878912|시간권
동서울종합터미널 [강변역점]|127.09333951783886|37.53486687456918|시간권
신월주차장[신월중학교]|126.83100464801119|37.540098740174436|시간권
구산동마을공원지하 공영주차장[은평구 서오릉점]|126.90849883636886|37.61483381684825|시간권
이노플렉스 [양평동 이노플렉스 주차장]|126.88941661919125|37.525959106188814|시간권
이노플렉스 [양평동 이노플렉스 주차장]|126.88941661919125|37.525959106188814|시간권
동서울종합터미널 [강변역점]|127.09333951783886|37.53486687456918|시간권
동서울종합터미널 [강변역점]|127.09333951783886|37.53486687456918|시간권
메디톡스사옥 [강남경찰서 사거리 메디톡스 빌딩]|127.06663201278313|37.509107279126596|시간권
(발렛) 준아트빌|126.99692819117651|37.53478659126864|발렛 시간권
(발렛) 라인프렌즈|126.9963370335749|37.53458159672544|발렛 시간권
문영 비즈웍스 [발산역 NC백화점]|126.83810044788301|37.56042842788015|시간권
아주빌딩 [역삼역 7번출구]|127.03693570759668|37.501295066826245|시간권
마포아크로타워[마포 공덕역 1호점]|126.94892900080751|37.5410927260804|시간권
용산에스이엘[용산 동빙고점]|126.99586792126209|37.5268554940027|시간권
한빛빌딩[마장동 먹자골목점]|127.04114653363935|37.57002875932986|시간권
영등포구민회관 주차장[영등포구민회관점]|126.90003269043775|37.526754693109424|시간권
노량진 메가스터디타워[노량진역 메가스터디타워]|126.94150556120773|37.51300167527574|시간권
노원 유경데파트[중계역 1호점]|127.07687267658737|37.64868302535683|시간권
연남동 지남빌딩[연남동 동교로27길 1호점]|126.92090073745304|37.56040256199552|시간권
대한건축사협회 [남부터미널역 1호점]|127.01895589491371|37.48583578593537|시간권
대한건축사협회 [남부터미널역 1호점]|127.01895589491371|37.48583578593537|시간권
한빛빌딩[마장동 먹자골목점]|127.04114653363935|37.57002875932986|야간권
한빛빌딩[마장동 먹자골목점]|127.04114653363935|37.57002875932986|시간권
용산에스이엘[용산 동빙고점]|126.99586792126209|37.5268554940027|시간권
용산에스이엘[용산 동빙고점]|126.99586792126209|37.5268554940027|시간권
마포아크로타워[마포 공덕역 1호점]|126.94892900080751|37.5410927260804|시간권
마포아크로타워[마포 공덕역 1호점]|126.94892900080751|37.5410927260804|시간권
연남동 지남빌딩[연남동 동교로27길 1호점]|126.92090073745304|37.56040256199552|시간권
연남동 지남빌딩[연남동 동교로27길 1호점]|126.92090073745304|37.56040256199552|시간권
삼강빌딩[청담역 14번출구]|127.057275855675|37.520622509026225|시간권
삼강빌딩[청담역 14번출구]|127.057275855675|37.520622509026225|시간권
동대문 현대 썬앤빌 [현대 썬앤빌]|127.06909911331103|37.568918745950135|시간권
문영 비즈웍스 [발산역 NC백화점]|126.83810044788301|37.56042842788015|시간권
문영 비즈웍스 [발산역 NC백화점]|126.83810044788301|37.56042842788015|시간권
새마을운동중앙회빌딩[새마을운동중앙회빌딩]|127.06747186644213|37.50289212008764|시간권
강남 드림플러스[드림플러스 강남]|127.02991706385265|37.49091970827987|시간권
대한적십자사주차장[명동역 1번 출구 대한적십자사 본사]|126.9883225863644|37.56026855391223|시간권
청한상가주차장[종암경찰서 옆 청한상가주차장]|127.032976430584|37.601602117481924|시간권
서대문문화체육회관[백련산 근린공원점]|126.93193095376887|37.581350815531714|시간권
서대문문화체육회관[백련산 근린공원점]|126.93193095376887|37.581350815531714|시간권
서대문문화체육회관[백련산 근린공원점]|126.93193095376887|37.581350815531714|시간권
DMC상암이안2단지오피스텔[디지털미디어시티 사거리 2호점]|126.89128008514128|37.5768266695691|시간권
DMC상암이안2단지오피스텔[디지털미디어시티 사거리 2호점]|126.89128008514128|37.5768266695691|시간권
DMC상암이안2단지오피스텔[디지털미디어시티 사거리 2호점]|126.89128008514128|37.5768266695691|시간권
우림라이온스밸리2차[독산역 2번 출구 앞 우림라이온스밸리2차]|126.88768637290401|37.46702265729127|시간권
우림라이온스밸리2차[독산역 2번 출구 앞 우림라이온스밸리2차]|126.88768637290401|37.46702265729127|시간권
DMC상암이안1단지오피스텔[디지털미디어시티 사거리점]|126.89050076821333|37.57752872450662|시간권
대륭빌딩[문래 대륭오피스텔점]|126.88821477330501|37.516382571318104|시간권
우림라이온스밸리2차[독산역 2번 출구 앞 우림라이온스밸리2차]|126.88768637290401|37.46702265729127|시간권
태광타워[역삼태광점]|127.03986735807989|37.50082784326387|시간권
승일뷰티타워2[신월동 승일뷰티타워2]|126.84168798014316|37.517755210720246|시간권
방배아크로타워[방배역 3번 출구 방배아크로타워]|126.99544349416227|37.483442788710455|시간권
봉원사[서대문구 봉원사길 1호점]|126.94651984609814|37.57140008659222|시간권
타워더모스트광진아크로텔[구의역 1호점]|127.08229913377394|37.53695639548321|시간권
엠에스빌딩[동원사거리 1호점]|127.09363959876671|37.58932961179418|시간권
마곡 퀸즈파크나인[발산역 퀸즈파크나인점]|126.83613341211452|37.55937380135014|시간권
이튼타워리버3차[뚝섬유원지점]|127.06847800359718|37.533401761411|시간권
코오롱디지털빌란트1차[코오롱디지털타워빌란트]|126.89623423746544|37.48393791547331|시간권
신한헤스티아1차[통일로 1호점]|126.91806689431587|37.63405439237684|시간권
파티오나인[을지병원사거리점]|127.02894385831355|37.518265464406745|시간권
파티오나인[을지병원사거리점]|127.02894385831355|37.518265464406745|시간권
여의도 태영빌딩[여의도공원]|126.92543280773837|37.52998553202892|시간권
여의도 태영빌딩[여의도공원]|126.92543280773837|37.52998553202892|시간권
H하우스대림뉴스테이[시흥대로 1호점]|126.90337395444463|37.486412732300074|시간권
H하우스대림뉴스테이[시흥대로 1호점]|126.90337395444463|37.486412732300074|시간권
H하우스대림뉴스테이[시흥대로 1호점]|126.90337395444463|37.486412732300074|시간권
SM타워[SM타워점]|126.83092191085811|37.55293559063007|시간권
순봉주차장[발산역 1호점]|126.84015774670776|37.55793276867099|시간권
순봉주차장[발산역 1호점]|126.84015774670776|37.55793276867099|시간권
태성빌딩[도곡로 1호점]|127.06184818747788|37.49936550801045|시간권
태성빌딩[도곡로 1호점]|127.06184818747788|37.49936550801045|시간권
태광타워[역삼태광점]|127.03986735807989|37.50082784326387|시간권
태광타워[역삼태광점]|127.03986735807989|37.50082784326387|시간권
금천쏠라이지움 [홈플러스 시흥점]|126.90161859937393|37.449719877083325|시간권
금천쏠라이지움 [홈플러스 시흥점]|126.90161859937393|37.449719877083325|시간권
금천쏠라이지움 [홈플러스 시흥점]|126.90161859937393|37.449719877083325|시간권
에이스하이엔드타워2차[구로 하이엔드점]|126.89523813280884|37.48069791111997|시간권
에이스하이엔드타워2차[구로 하이엔드점]|126.89523813280884|37.48069791111997|시간권
에이스하이엔드타워2차[구로 하이엔드점]|126.89523813280884|37.48069791111997|시간권
구로 한화비즈메트로[구로 디지털로 1호점]|126.89304737701879|37.48084461478897|시간권
구로 한화비즈메트로[구로 디지털로 1호점]|126.89304737701879|37.48084461478897|시간권
구로 한화비즈메트로[구로 디지털로 1호점]|126.89304737701879|37.48084461478897|시간권
귀뚜라미 크린 테니스코트[경인고등학교 옆]|126.86526455112913|37.49556118345128|시간권
귀뚜라미 크린 테니스코트[경인고등학교 옆]|126.86526455112913|37.49556118345128|시간권
타워더모스트광진아크로텔[구의역 1호점]|127.08229913377394|37.53695639548321|시간권
타워더모스트광진아크로텔[구의역 1호점]|127.08229913377394|37.53695639548321|시간권
신한헤스티아1차[통일로 1호점]|126.91806689431587|37.63405439237684|시간권
신한헤스티아1차[통일로 1호점]|126.91806689431587|37.63405439237684|시간권
서초트라팰리스[서초트라팰리스점]|127.02808099304383|37.48714268386241|시간권
서초트라팰리스[서초트라팰리스점]|127.02808099304383|37.48714268386241|시간권
서초트라팰리스[서초트라팰리스점]|127.02808099304383|37.48714268386241|시간권
이튼타워리버3차[뚝섬유원지점]|127.06847800359718|37.533401761411|시간권
이튼타워리버3차[뚝섬유원지점]|127.06847800359718|37.533401761411|시간권
코오롱디지털빌란트1차[코오롱디지털타워빌란트]|126.89623423746544|37.48393791547331|시간권
코오롱디지털빌란트1차[코오롱디지털타워빌란트]|126.89623423746544|37.48393791547331|시간권
갤러리아 팰리스[갤러리아 팰리스 오피스텔점]|127.09461246587836|37.51030904251136|시간권
갤러리아 팰리스[갤러리아 팰리스 오피스텔점]|127.09461246587836|37.51030904251136|시간권
갤러리아 팰리스[갤러리아 팰리스 오피스텔점]|127.09461246587836|37.51030904251136|시간권
역삼하이츠빌딩[역삼역 5번출구점]|127.03595740302254|37.50116472280402|시간권
역삼하이츠빌딩[역삼역 5번출구점]|127.03595740302254|37.50116472280402|시간권
역삼하이츠빌딩[역삼역 5번출구점]|127.03595740302254|37.50116472280402|시간권
서브원[마곡나루역점]|126.82824141044453|37.567023297750346|시간권
서브원[마곡나루역점]|126.82824141044453|37.567023297750346|시간권
서브원[마곡나루역점]|126.82824141044453|37.567023297750346|시간권
미성빌딩[학동로 1호점]|127.03721176750095|37.516339506633514|시간권
미성빌딩[학동로 1호점]|127.03721176750095|37.516339506633514|시간권
미성빌딩[학동로 1호점]|127.03721176750095|37.516339506633514|시간권
한빛빌딩[마장동 먹자골목점]|127.04114653363935|37.57002875932986|시간권
나눔빌딩[마포 공덕역 2호점]|126.95054663224886|37.54175452313015|시간권
나눔빌딩[마포 공덕역 2호점]|126.95054663224886|37.54175452313015|시간권
나눔빌딩[마포 공덕역 2호점]|126.95054663224886|37.54175452313015|시간권
해성1빌딩[포스코사거리 1호점]|127.05772598185634|37.506548608515104|시간권
해성1빌딩[포스코사거리 1호점]|127.05772598185634|37.506548608515104|시간권
해성1빌딩[포스코사거리 1호점]|127.05772598185634|37.506548608515104|시간권
하월곡 영광프라자[월곡 1호점]|127.0381592716432|37.60544553139553|시간권
하월곡 영광프라자[월곡 1호점]|127.0381592716432|37.60544553139553|시간권
크리스에프앤씨[도곡로 2호점]|127.03909631998309|37.49152971227697|시간권
크리스에프앤씨[도곡로 2호점]|127.03909631998309|37.49152971227697|시간권
동호주차장[석관시장점]|127.06008421655747|37.60887593360343|시간권
동호주차장[석관시장점]|127.06008421655747|37.60887593360343|시간권
역삼쌍용플래티넘밸류[강남역 4번출구 근처]|127.03030602437386|37.49506649461724|시간권
역삼쌍용플래티넘밸류[강남역 4번출구 근처]|127.03030602437386|37.49506649461724|시간권
역삼쌍용플래티넘밸류[강남역 4번출구 근처]|127.03030602437386|37.49506649461724|시간권
금강리빙스텔[봉화산역 3번출구점]|127.09237908381863|37.616083253934946|시간권
금강리빙스텔[봉화산역 3번출구점]|127.09237908381863|37.616083253934946|시간권
금강리빙스텔[봉화산역 3번출구점]|127.09237908381863|37.616083253934946|시간권
마포센텀슬로우스퀘어[서울마포경찰서 뒤]|126.95355091436497|37.550745460342306|시간권
마포센텀슬로우스퀘어[서울마포경찰서 뒤]|126.95355091436497|37.550745460342306|시간권
마포센텀슬로우스퀘어[서울마포경찰서 뒤]|126.95355091436497|37.550745460342306|시간권
구로jnk디지털타워[구로 제이앤케이디지털타워점]|126.89644841709087|37.482356833786866|시간권
구로jnk디지털타워[구로 제이앤케이디지털타워점]|126.89644841709087|37.482356833786866|시간권
성산빌딩[이수역 2번출구]|126.98292917341378|37.487352019578275|야간권
대우아이빌힐타운 [학동역 1호점]|127.03110128330596|37.51076405878912|시간권
대우아이빌힐타운 [학동역 1호점]|127.03110128330596|37.51076405878912|시간권
청한상가주차장[종암경찰서 옆 청한상가주차장]|127.032976430584|37.601602117481924|시간권
청한상가주차장[종암경찰서 옆 청한상가주차장]|127.032976430584|37.601602117481924|시간권
아주빌딩 [역삼역 7번출구]|127.03693570759668|37.501295066826245|시간권
아주빌딩 [역삼역 7번출구]|127.03693570759668|37.501295066826245|시간권
봉원사[서대문구 봉원사길 1호점]|126.94651984609814|37.57140008659222|시간권
봉원사[서대문구 봉원사길 1호점]|126.94651984609814|37.57140008659222|시간권
새마을운동중앙회빌딩[새마을운동중앙회빌딩]|127.06747186644213|37.50289212008764|시간권
새마을운동중앙회빌딩[새마을운동중앙회빌딩]|127.06747186644213|37.50289212008764|시간권
세기프라자[답십리로 1호점]|127.0559089596834|37.572363026006855|시간권
세기프라자[답십리로 1호점]|127.0559089596834|37.572363026006855|시간권
수서1-2단지종합상가[일원동 1호점]|127.08848270847001|37.491599904892816|시간권
수서1-2단지종합상가[일원동 1호점]|127.08848270847001|37.491599904892816|시간권
수서1-2단지종합상가[일원동 1호점]|127.08848270847001|37.491599904892816|시간권
종로 이성주차장[종각역 근처]|126.98472116881871|37.57139769647212|시간권
종로 이성주차장[종각역 근처]|126.98472116881871|37.57139769647212|시간권
종로 이성주차장[종각역 근처]|126.98472116881871|37.57139769647212|시간권
승일뷰티타워2[신월동 승일뷰티타워2]|126.84168798014316|37.517755210720246|시간권
승일뷰티타워2[신월동 승일뷰티타워2]|126.84168798014316|37.517755210720246|시간권
송파한화오벨리스크[송파문정 1호점]|127.11986824314282|37.479865885915835|시간권
송파한화오벨리스크[송파문정 1호점]|127.11986824314282|37.479865885915835|시간권
DMC상암이안1단지오피스텔[디지털미디어시티 사거리점]|126.89050076821333|37.57752872450662|시간권
DMC상암이안1단지오피스텔[디지털미디어시티 사거리점]|126.89050076821333|37.57752872450662|시간권
덕봉빌딩[중앙대 1호점]|126.96224120581593|37.50759508683207|시간권
덕봉빌딩[중앙대 1호점]|126.96224120581593|37.50759508683207|시간권
덕봉빌딩[중앙대 1호점]|126.96224120581593|37.50759508683207|시간권
마곡 퀸즈파크텐[발산역 퀸즈파크텐점]|126.83446331679703|37.55969132520784|시간권
마곡 퀸즈파크텐[발산역 퀸즈파크텐점]|126.83446331679703|37.55969132520784|시간권
마곡 퀸즈파크텐[발산역 퀸즈파크텐점]|126.83446331679703|37.55969132520784|시간권
한국프레스센터[시청역 1호점]|126.97745795586613|37.56729700350135|시간권
한국프레스센터[시청역 1호점]|126.97745795586613|37.56729700350135|시간권
엠에스빌딩[동원사거리 1호점]|127.09363959876671|37.58932961179418|시간권
엠에스빌딩[동원사거리 1호점]|127.09363959876671|37.58932961179418|시간권
강서한화비즈메트로[증미역점]|126.86106258444804|37.55859036699491|시간권
강서한화비즈메트로[증미역점]|126.86106258444804|37.55859036699491|시간권
강서한화비즈메트로[증미역점]|126.86106258444804|37.55859036699491|시간권
한남리버클래식|127.00982647193717|37.535380882897456|시간권
한남리버클래식|127.00982647193717|37.535380882897456|시간권
동대문 헬로우에이피엠[동대문역사문화공원 1호점]|127.0084610981366|37.56773583533015|시간권
동대문 헬로우에이피엠[동대문역사문화공원 1호점]|127.0084610981366|37.56773583533015|시간권
동해주차장[중앙대 2호점]|126.96307526506813|37.50771923867121|시간권
동해주차장[중앙대 2호점]|126.96307526506813|37.50771923867121|시간권
동해주차장[중앙대 2호점]|126.96307526506813|37.50771923867121|시간권
(발렛) 라인프렌즈|126.9963370335749|37.53458159672544|발렛 주간권
(발렛) 준아트빌|126.99692819117651|37.53478659126864|발렛 주간권
창천공영주차장[신촌역 3호점]|126.9385726778852|37.55502736825733|시간권
창천공영주차장[신촌역 3호점]|126.9385726778852|37.55502736825733|시간권
창천공영주차장[신촌역 3호점]|126.9385726778852|37.55502736825733|시간권
(발렛) 준아트빌|126.99692819117651|37.53478659126864|발렛 야간권
(발렛) 라인프렌즈|126.9963370335749|37.53458159672544|발렛 야간권
(발렛) 준아트빌|126.99692819117651|37.53478659126864|발렛 야간권
(발렛) 라인프렌즈|126.9963370335749|37.53458159672544|발렛 야간권
마곡센트럴타워2[마곡나루역 2호점]|126.82525088047142|37.56800549832537|시간권
마곡센트럴타워2[마곡나루역 2호점]|126.82525088047142|37.56800549832537|시간권
마곡센트럴타워2[마곡나루역 2호점]|126.82525088047142|37.56800549832537|시간권
코오롱싸이언스밸리 2차[구로 디지털로 2호점]|126.89878884312475|37.48443568594163|시간권
코오롱싸이언스밸리 2차[구로 디지털로 2호점]|126.89878884312475|37.48443568594163|시간권
코오롱싸이언스밸리 2차[구로 디지털로 2호점]|126.89878884312475|37.48443568594163|시간권
신일빌딩[영등포구청역 1호점]|126.89224043145954|37.525089997171925|시간권
신일빌딩[영등포구청역 1호점]|126.89224043145954|37.525089997171925|시간권
신일빌딩[영등포구청역 1호점]|126.89224043145954|37.525089997171925|시간권
한국외국어대학교[외대역앞 1호점]|127.05998939045499|37.596566202086905|시간권
한국외국어대학교[외대역앞 1호점]|127.05998939045499|37.596566202086905|시간권
한국외국어대학교[외대역앞 1호점]|127.05998939045499|37.596566202086905|시간권
영등포구민회관 주차장[영등포구민회관점]|126.90003269043775|37.526754693109424|시간권
영등포구민회관 주차장[영등포구민회관점]|126.90003269043775|37.526754693109424|시간권
메가벤처타워[문래 메가벤처타워점]|126.88974356150968|37.51711832583759|시간권
메가벤처타워[문래 메가벤처타워점]|126.88974356150968|37.51711832583759|시간권
메가벤처타워[문래 메가벤처타워점]|126.88974356150968|37.51711832583759|시간권
은평뉴타운 신한헤센스마트[은평뉴타운 2호점]|126.91817256903002|37.6332525886701|시간권
은평뉴타운 신한헤센스마트[은평뉴타운 2호점]|126.91817256903002|37.6332525886701|시간권
은평뉴타운 신한헤센스마트[은평뉴타운 2호점]|126.91817256903002|37.6332525886701|시간권
상동교회[남대문로 1호점]|126.97929905811709|37.560994871568155|시간권
상동교회[남대문로 1호점]|126.97929905811709|37.560994871568155|시간권
호텔데님[개포 3호점]|127.04686072310794|37.47611288442034|시간권
강남 미래타워[서초2동 주민센터 옆]|127.02857758281719|37.4921499149693|시간권
강남 미래타워[서초2동 주민센터 옆]|127.02857758281719|37.4921499149693|시간권
엘리에나호텔[학동역 2호점]|127.03127398305358|37.511275333191264|시간권
엘리에나호텔[학동역 2호점]|127.03127398305358|37.511275333191264|시간권
엘리에나호텔[학동역 2호점]|127.03127398305358|37.511275333191264|시간권
부남빌딩[안국역 옆]|126.98664781113601|37.57445005054311|시간권
부남빌딩[안국역 옆]|126.98664781113601|37.57445005054311|시간권
